speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,subnational2Code,subnational2Name,subnational1Code,subnational1Name,countryCode,countryName,userDisplayName,obsId,checklistId,presenceNoted,hasComments,firstName,lastName,hasRichMedia,exoticCategory
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-04-09 08:14:00,,40.7245046,-73.9433616,True,False,False,S167845503,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2041167051,CL23822,False,False,Greg,Thornberg,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-04-09 08:14:00,,40.7245046,-73.9433616,True,False,False,S167845503,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2041167054,CL23822,False,False,Greg,Thornberg,False,N
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-04-09 08:14:00,,40.7245046,-73.9433616,True,False,False,S167845503,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2041167058,CL23822,False,False,Greg,Thornberg,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-04-09 08:14:00,,40.7245046,-73.9433616,True,False,False,S167845503,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2041167055,CL23822,False,False,Greg,Thornberg,False,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-04-09 08:14:00,,40.7245046,-73.9433616,True,False,False,S167845503,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2041167056,CL23822,False,False,Greg,Thornberg,False,
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-04-09 08:14:00,,40.7245046,-73.9433616,True,False,False,S167845503,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2041167057,CL23822,False,False,Greg,Thornberg,False,
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-04-09 07:42:00,,40.7245046,-73.9433616,True,False,False,S167849988,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2041242120,CL23822,True,False,Julia,Scinto,False,
herthr,Hermit Thrush,Catharus guttatus,L2987624,McGolrick Park,2024-04-09 07:42:00,,40.7245046,-73.9433616,True,False,False,S167849988,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2041242118,CL23822,False,False,Julia,Scinto,False,
amekes,American Kestrel,Falco sparverius,L2987624,McGolrick Park,2024-04-10 15:55:00,,40.7245046,-73.9433616,True,False,False,S168042571,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2045340005,CL23822,False,False,Michael,Lombardo,False,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L2987624,McGolrick Park,2024-04-10 15:42:00,,40.7245046,-73.9433616,True,False,False,S168041001,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2045316026,CL23822,False,False,Michael,Lombardo,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-04-10 08:36:00,,40.7245046,-73.9433616,True,False,False,S167990963,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Duford,OBS2044355598,CL23822,False,False,Sarah,Duford,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201133,CL23822,False,False,Greg,Thornberg,False,N
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201132,CL23822,False,False,Greg,Thornberg,False,
norfli,Northern Flicker,Colaptes auratus,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201135,CL23822,False,False,Greg,Thornberg,False,
blujay,Blue Jay,Cyanocitta cristata,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201139,CL23822,False,False,Greg,Thornberg,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201131,CL23822,False,False,Greg,Thornberg,False,N
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201137,CL23822,False,False,Greg,Thornberg,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201138,CL23822,False,False,Greg,Thornberg,False,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201136,CL23822,False,False,Greg,Thornberg,False,
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-04-10 08:11:00,,40.7245046,-73.9433616,True,False,False,S167981956,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2044201134,CL23822,False,False,Greg,Thornberg,False,
cangoo,Canada Goose,Branta canadensis,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240079,CL23822,False,False,Michael,Lombardo,False,
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240088,CL23822,False,False,Michael,Lombardo,False,
laugul,Laughing Gull,Leucophaeus atricilla,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240087,CL23822,False,False,Michael,Lombardo,False,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240077,CL23822,False,False,Michael,Lombardo,False,
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240086,CL23822,False,False,Michael,Lombardo,False,
amecro,American Crow,Corvus brachyrhynchos,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240083,CL23822,False,False,Michael,Lombardo,False,
herthr,Hermit Thrush,Catharus guttatus,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240090,CL23822,False,False,Michael,Lombardo,False,
sonspa,Song Sparrow,Melospiza melodia,L2987624,McGolrick Park,2024-04-10 08:05:00,,40.7245046,-73.9433616,True,False,False,S167984222,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2044240082,CL23822,False,False,Michael,Lombardo,False,
doccor,Double-crested Cormorant,Nannopterum auritum,L2987624,McGolrick Park,2024-04-11 14:45:00,,40.7245046,-73.9433616,True,False,False,S168162725,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2048158482,CL23822,False,False,Michael,Lombardo,False,
amekes,American Kestrel,Falco sparverius,L2987624,McGolrick Park,2024-04-11 14:45:00,,40.7245046,-73.9433616,True,False,False,S168162725,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2048158481,CL23822,False,False,Michael,Lombardo,False,
chispa,Chipping Sparrow,Spizella passerina,L2987624,McGolrick Park,2024-04-11 14:45:00,,40.7245046,-73.9433616,True,False,False,S168162725,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2048158480,CL23822,False,False,Michael,Lombardo,False,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L2987624,McGolrick Park,2024-04-11 12:19:00,,40.7245046,-73.9433616,True,False,False,S168143377,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2047758397,CL23822,False,False,Michael,Lombardo,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-04-11 12:19:00,,40.7245046,-73.9433616,True,False,False,S168143377,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2047758394,CL23822,False,False,Michael,Lombardo,False,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L2987624,McGolrick Park,2024-04-11 08:50:00,,40.7245046,-73.9433616,True,False,False,S168119073,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2047276655,CL23822,False,False,Julia,Scinto,False,
herthr,Hermit Thrush,Catharus guttatus,L2987624,McGolrick Park,2024-04-11 08:30:00,,40.7245046,-73.9433616,True,False,False,S168113400,US-NY-047,Kings,US-NY,New York,US,United States,Julia Scinto,OBS2047183990,CL23822,False,False,Julia,Scinto,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168289,CL23822,False,False,Greg,Thornberg,False,N
moudov,Mourning Dove,Zenaida macroura,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168285,CL23822,False,False,Greg,Thornberg,False,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168287,CL23822,False,False,Greg,Thornberg,False,
blujay,Blue Jay,Cyanocitta cristata,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168291,CL23822,False,False,Greg,Thornberg,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168288,CL23822,False,False,Greg,Thornberg,False,N
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168290,CL23822,False,False,Greg,Thornberg,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168284,CL23822,False,False,Greg,Thornberg,False,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-04-11 08:23:00,,40.7245046,-73.9433616,True,False,False,S168112995,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2047168286,CL23822,False,False,Greg,Thornberg,False,
cangoo,Canada Goose,Branta canadensis,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282175,CL23822,False,False,Parsley,Steinweiss,False,
laugul,Laughing Gull,Leucophaeus atricilla,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282186,CL23822,False,False,Parsley,Steinweiss,False,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282184,CL23822,False,False,Parsley,Steinweiss,False,
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282188,CL23822,False,False,Parsley,Steinweiss,False,
norfli,Northern Flicker,Colaptes auratus,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282178,CL23822,False,False,Parsley,Steinweiss,False,
treswa,Tree Swallow,Tachycineta bicolor,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282191,CL23822,False,False,Parsley,Steinweiss,False,
brncre,Brown Creeper,Certhia americana,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282185,CL23822,False,False,Parsley,Steinweiss,False,
daejun,Dark-eyed Junco,Junco hyemalis,L2987624,McGolrick Park,2024-04-11 07:00:00,,40.7245046,-73.9433616,True,False,False,S168119325,US-NY-047,Kings,US-NY,New York,US,United States,Parsley Steinweiss,OBS2047282177,CL23822,False,False,Parsley,Steinweiss,False,
indbun,Indigo Bunting,Passerina cyanea,L2987624,McGolrick Park,2024-04-12 15:27:00,,40.7245046,-73.9433616,True,True,False,S168283459,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050806989,CL23822,False,False,Michael,Lombardo,False,
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,L2987624,McGolrick Park,2024-04-12 09:22:00,,40.7245046,-73.9433616,True,False,False,S168261146,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050390697,CL23822,False,False,Michael,Lombardo,False,
norfli,Northern Flicker,Colaptes auratus,L2987624,McGolrick Park,2024-04-12 09:22:00,,40.7245046,-73.9433616,True,False,False,S168261146,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050390694,CL23822,False,False,Michael,Lombardo,False,
houfin,House Finch,Haemorhous mexicanus,L2987624,McGolrick Park,2024-04-12 09:22:00,,40.7245046,-73.9433616,True,False,False,S168261146,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050390695,CL23822,False,False,Michael,Lombardo,False,N
chispa,Chipping Sparrow,Spizella passerina,L2987624,McGolrick Park,2024-04-12 09:22:00,,40.7245046,-73.9433616,True,False,False,S168261146,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050391883,CL23822,False,False,Michael,Lombardo,False,
daejun,Dark-eyed Junco,Junco hyemalis,L2987624,McGolrick Park,2024-04-12 09:22:00,,40.7245046,-73.9433616,True,False,False,S168261146,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050391882,CL23822,False,False,Michael,Lombardo,False,
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-04-12 09:22:00,,40.7245046,-73.9433616,True,False,False,S168261146,US-NY-047,Kings,US-NY,New York,US,United States,Michael  Lombardo,OBS2050390692,CL23822,False,False,Michael,Lombardo,False,
rocpig,Rock Pigeon,Columba livia,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863729,CL23822,False,False,Greg,Thornberg,False,N
laugul,Laughing Gull,Leucophaeus atricilla,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049871226,CL23822,False,False,Greg,Thornberg,False,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863730,CL23822,False,False,Greg,Thornberg,False,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863736,CL23822,False,False,Greg,Thornberg,False,
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863737,CL23822,False,False,Greg,Thornberg,False,
blujay,Blue Jay,Cyanocitta cristata,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863733,CL23822,False,False,Greg,Thornberg,False,
eursta,European Starling,Sturnus vulgaris,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863734,CL23822,False,False,Greg,Thornberg,False,N
amerob,American Robin,Turdus migratorius,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863735,CL23822,False,False,Greg,Thornberg,False,
houspa,House Sparrow,Passer domesticus,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863732,CL23822,False,False,Greg,Thornberg,False,N
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863731,CL23822,False,False,Greg,Thornberg,False,
norcar,Northern Cardinal,Cardinalis cardinalis,L2987624,McGolrick Park,2024-04-12 08:17:00,,40.7245046,-73.9433616,True,False,False,S168229514,US-NY-047,Kings,US-NY,New York,US,United States,Greg Thornberg,OBS2049863738,CL23822,False,False,Greg,Thornberg,False,
cangoo,Canada Goose,Branta canadensis,L2987624,McGolrick Park,2024-04-13 17:44:00,,40.7245046,-73.9433616,True,False,False,S168468356,US-NY-047,Kings,US-NY,New York,US,United States,David Meadows,OBS2054282744,CL23822,False,False,David,Meadows,False,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L2987624,McGolrick Park,2024-04-13 10:41:00,,40.7245046,-73.9433616,True,False,False,S168387454,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Duford,OBS2052948863,CL23822,False,False,Sarah,Duford,False,
comgra,Common Grackle,Quiscalus quiscula,L2987624,McGolrick Park,2024-04-13 10:41:00,,40.7245046,-73.9433616,True,False,False,S168387454,US-NY-047,Kings,US-NY,New York,US,United States,Sarah Duford,OBS2054141004,CL23822,False,False,Sarah,Duford,False,
dowwoo,Downy Woodpecker,Dryobates pubescens,L2987624,McGolrick Park,2024-04-13 09:45:00,,40.7245046,-73.9433616,True,False,False,S168376705,US-NY-047,Kings,US-NY,New York,US,United States,Owen Parsons,OBS2052800878,CL23822,False,False,Owen,Parsons,False,
pinwar,Pine Warbler,Setophaga pinus,L2987624,McGolrick Park,2024-04-13 09:45:00,,40.7245046,-73.9433616,True,False,False,S168376705,US-NY-047,Kings,US-NY,New York,US,United States,Owen Parsons,OBS2052800879,CL23822,False,False,Owen,Parsons,False,
